trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
5272070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96037172,shp-960-02,1
26230020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96033130,shp-960-02,1
58860020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602440,shp-960-02,1
29266020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9608710,shp-960-03,1
58780020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602550,shp-960-02,1
26038020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96037170,shp-960-02,1
59102010,960,3,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602330,shp-960-03,1
25443020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602660,shp-960-02,1
55463020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96038180,shp-960-02,1
29075010,960,3,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96087100,shp-960-03,1
52036070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96032120,shp-960-02,1
32158070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602220,shp-960-02,1
47812070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96031110,shp-960-02,1
33800020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96038180,shp-960-03,1
50453070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96033130,shp-960-02,1
30898010,960,3,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96090110,shp-960-03,1
53961070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602330,shp-960-02,1
33123020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96031110,shp-960-02,1
8921070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602220,shp-960-02,1
33381070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602220,shp-960-02,1
85190070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602880,shp-960-02,1
33789020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96048281,shp-960-02,1
87918020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602330,shp-960-02,1
37364070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602440,shp-960-02,1
94702010,960,3,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602770,shp-960-03,1
37437020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96048281,shp-960-02,1
94703020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602880,shp-960-02,1
94472020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96081120,shp-960-02,1
9416020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602550,shp-960-02,1
97082020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96082150,shp-960-02,1
80360070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96032120,shp-960-02,1
96312010,960,3,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602440,shp-960-03,1
79983020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96053200,shp-960-02,1
93901070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96038182,shp-960-02,1
78970010,960,3,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602220,shp-960-03,1
96360070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602550,shp-960-02,1
79082020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602990,shp-960-02,1
89991020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602770,shp-960-02,1
7941020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602880,shp-960-02,1
90088020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96030100,shp-960-02,1
75859070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602880,shp-960-02,1
90172070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96038182,shp-960-02,1
80857020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9608710,shp-960-02,1
92925070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602330,shp-960-02,1
8229070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96032120,shp-960-02,1
91213070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96036160,shp-960-02,1
82377010,960,3,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602330,shp-960-03,1
90678020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96082150,shp-960-02,1
82550020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96033130,shp-960-02,1
89279010,960,3,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602550,shp-960-03,1
95177070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96030100,shp-960-02,1
91879010,960,3,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602220,shp-960-03,1
95565070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602880,shp-960-02,1
85960020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602440,shp-960-02,1
9636020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96031110,shp-960-02,1
85492010,960,3,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602220,shp-960-03,1
96850070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602990,shp-960-02,1
8437010,960,3,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602770,shp-960-03,1
99230070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602550,shp-960-02,1
87341020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96034140,shp-960-03,1
96926010,960,3,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9607790,shp-960-03,1
85124020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96081120,shp-960-03,1
9955020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602220,shp-960-02,1
8183070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602330,shp-960-02,1
97281010,960,3,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9608360,shp-960-03,1
79841020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602660,shp-960-02,1
97887010,960,3,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9607790,shp-960-03,1
80015020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602440,shp-960-02,1
85260020,960,1,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96041210,shp-960-03,1
94845070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96038182,shp-960-02,1
94681010,960,3,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,96087100,shp-960-03,1
95104010,960,3,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602220,shp-960-03,1
996070,960,2,East - 960B Steeles West Express towards Finch Station via Pioneer Village Station,,1,9602550,shp-960-02,1
99662010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9607790,shp-960-53,1
99549020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96037170,shp-960-53,1
98605010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96087100,shp-960-53,1
81996020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96037170,shp-960-53,1
95338010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96087100,shp-960-53,1
81371070,960,2,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96039192,shp-960-53,1
92272010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9608360,shp-960-53,1
87320010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602440,shp-960-53,1
84996020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9608710,shp-960-53,1
86232020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96036160,shp-960-53,1
84126010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602220,shp-960-53,1
84031020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96034140,shp-960-53,1
80742010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96087100,shp-960-53,1
91439010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602880,shp-960-53,1
81621020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96030100,shp-960-53,1
89737070,960,2,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602440,shp-960-53,1
78770010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602330,shp-960-53,1
88542020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96030100,shp-960-53,1
7972070,960,2,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96036160,shp-960-53,1
93829010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602220,shp-960-53,1
9449010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96090110,shp-960-53,1
33931010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96087100,shp-960-53,1
907010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602330,shp-960-53,1
30375010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9606410,shp-960-53,1
86471010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9608360,shp-960-53,1
30136010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9607790,shp-960-53,1
50674010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9606410,shp-960-53,1
2934020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96081120,shp-960-53,1
51082020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96053200,shp-960-53,1
29678010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602880,shp-960-53,1
52267010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602440,shp-960-53,1
265020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96036160,shp-960-53,1
60112010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602330,shp-960-53,1
44032010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9606410,shp-960-53,1
46178020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96041210,shp-960-53,1
39779020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96038180,shp-960-53,1
47504020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602660,shp-960-53,1
35251010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9606410,shp-960-53,1
47018010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9608360,shp-960-53,1
38528010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602440,shp-960-53,1
45619010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9607790,shp-960-53,1
19318020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96038180,shp-960-53,1
49333010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96090110,shp-960-53,1
1530020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96053200,shp-960-53,1
77940010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602770,shp-960-53,1
12382010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602330,shp-960-53,1
72298010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602440,shp-960-53,1
11754010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602220,shp-960-53,1
71848010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9606410,shp-960-53,1
1364010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9608360,shp-960-53,1
7018020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602660,shp-960-53,1
14221010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602880,shp-960-53,1
68347020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96082150,shp-960-53,1
1271010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9607790,shp-960-53,1
6826010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602220,shp-960-53,1
2124020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96082150,shp-960-53,1
66096010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602220,shp-960-53,1
23987010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602220,shp-960-53,1
6607070,960,2,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96038182,shp-960-53,1
19723010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96090110,shp-960-53,1
66058010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96090110,shp-960-53,1
59543010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9608360,shp-960-53,1
68661010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9606410,shp-960-53,1
65971010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602550,shp-960-53,1
60721010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602770,shp-960-53,1
68641010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96090110,shp-960-53,1
57383010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9606410,shp-960-53,1
67125010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602220,shp-960-53,1
61208010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602330,shp-960-53,1
76136010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602330,shp-960-53,1
60758010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602550,shp-960-53,1
72088010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9607790,shp-960-53,1
192020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9608710,shp-960-53,1
7171010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602770,shp-960-53,1
2273010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602770,shp-960-53,1
7488010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602880,shp-960-53,1
20128010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9607790,shp-960-53,1
74128010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9608360,shp-960-53,1
1814020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96034140,shp-960-53,1
48486020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602440,shp-960-53,1
10359010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96087100,shp-960-53,1
4866010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602550,shp-960-53,1
1025020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96041210,shp-960-53,1
45394020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96061190,shp-960-53,1
16339010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96087100,shp-960-53,1
57172010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602440,shp-960-53,1
31765070,960,2,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602880,shp-960-53,1
53019010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96090110,shp-960-53,1
31521020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96033130,shp-960-53,1
56759010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602770,shp-960-53,1
2774010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96032120,shp-960-53,1
53470010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602550,shp-960-53,1
3260020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96081120,shp-960-53,1
56782010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96087100,shp-960-53,1
40938010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602440,shp-960-53,1
58236070,960,2,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96030100,shp-960-53,1
37337010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96090110,shp-960-53,1
54840010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602550,shp-960-53,1
37499020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602330,shp-960-53,1
61626020,960,1,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,96031110,shp-960-53,1
39915010,960,3,West - 960B Steeles West Express towards Martin Grove via Pioneer Village Station,,0,9602550,shp-960-53,1
62388070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602660,shp-960-52,1
40207020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96053200,shp-960-52,1
54837020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9608710,shp-960-52,1
40615070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602550,shp-960-52,1
53394020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602220,shp-960-52,1
44255070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96032120,shp-960-52,1
5337020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96082150,shp-960-52,1
44238020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96034140,shp-960-52,1
53237070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602220,shp-960-52,1
38106020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602440,shp-960-52,1
53727070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96031110,shp-960-52,1
38052020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602880,shp-960-52,1
44221070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602220,shp-960-52,1
36296020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96082150,shp-960-52,1
476020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96030100,shp-960-52,1
3550070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96031110,shp-960-52,1
53422070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602880,shp-960-52,1
35640070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602330,shp-960-52,1
76953070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96033130,shp-960-52,1
36440020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96031110,shp-960-52,1
77234020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9608710,shp-960-52,1
27673020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96081120,shp-960-52,1
76810070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96031110,shp-960-52,1
30975020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602440,shp-960-52,1
76676070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602880,shp-960-52,1
28560020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96030100,shp-960-52,1
74835020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602660,shp-960-52,1
31438020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602440,shp-960-52,1
78215020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96049291,shp-960-52,1
35004070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602550,shp-960-52,1
72162020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96031110,shp-960-52,1
31265070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96033130,shp-960-52,1
6412020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96033130,shp-960-52,1
34538020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602330,shp-960-52,1
67250070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96035150,shp-960-52,1
29970020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602660,shp-960-52,1
63219020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602440,shp-960-52,1
30147070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602440,shp-960-52,1
63380020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9608710,shp-960-52,1
23526070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96030100,shp-960-52,1
66544020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96047271,shp-960-52,1
2633070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602550,shp-960-52,1
62695020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96036160,shp-960-52,1
26316020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96061190,shp-960-52,1
22858020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96038180,shp-960-52,1
1370070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96038182,shp-960-52,1
17065020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96033130,shp-960-52,1
12037020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96036160,shp-960-52,1
19962020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602770,shp-960-52,1
10047020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96082150,shp-960-52,1
23386070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602880,shp-960-52,1
1029020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96030100,shp-960-52,1
23451070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602220,shp-960-52,1
10862020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96034140,shp-960-52,1
23509070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96037172,shp-960-52,1
11679020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602550,shp-960-52,1
20098020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96034140,shp-960-52,1
10747070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602330,shp-960-52,1
21405020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96033130,shp-960-52,1
11747070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602440,shp-960-52,1
21451070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602880,shp-960-52,1
20924020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602660,shp-960-52,1
12654070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602770,shp-960-52,1
20935070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602770,shp-960-52,1
12428070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96037172,shp-960-52,1
21390020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602990,shp-960-52,1
13380070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602990,shp-960-52,1
17364020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602550,shp-960-52,1
11510070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96034140,shp-960-52,1
25959020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602330,shp-960-52,1
11498070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96030100,shp-960-52,1
25271020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602330,shp-960-52,1
11965020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602550,shp-960-52,1
22401070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602440,shp-960-52,1
11880020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,96037170,shp-960-52,1
21846020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602220,shp-960-52,1
17572020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602990,shp-960-52,1
63701020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602990,shp-960-52,1
38531020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602220,shp-960-52,1
57644070,960,2,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602440,shp-960-52,1
38420020,960,1,West - 960D Steeles West Express towards Highway 27 via Pioneer Village Station,,0,9602770,shp-960-52,1
